ano_calendario,conteudo_codigo,conteudo_descricao,valor_total,total,acum,gera_credito
2023,10.01.00021,SALÁRIOS - PAGTO. DE SALÁRIOS REF.,4710539.43,0.02132122686749632,66.75994021055801,N
2023,10.01.00016,Benefícios para funcionários,4683666.88,0.021199594145050744,66.78113980470306,N
2024,10.01.00010,4010 - ISS,4677441.12,0.021171414603544905,66.8023112193066,N
2024,10.01.00016,Serviços prestados por terceiros,4661757.56,0.02110042639809218,66.8234116457047,S
2024,10.01.00014,Despesas dedutível - Mensal total,4655361.55,0.021071476257182996,66.84448312196187,N
2023,10.01.00030,Impostos e taxas ,4648133.53,0.021038760204910655,66.86552188216679,N
2023,10.01.00015,Salarios e Ordenados,4626943.83,0.020942849660552005,66.88646473182735,N
2024,10.01.00018,Salário Líquido,4624669.23,0.020932554180946434,66.90739728600829,N
2023,10.01.00013,"Folha Celetistas, com vínculo empregatício, INSS e FGTS",4624466.51,0.020931636613186984,66.92832892262147,N
2023,10.01.00015,Funajuris/Anoreg,4614190.99,0.020885126718437733,66.94921404933991,N
2023,10.02.00005,Repasse Anoreg,4608497.57,0.020859356697556723,66.97007340603747,N
2024,10.01.00017,"Remuneração paga a terceiros, sem vínculo empregatício",4597664.23,0.020810321952533323,66.99088372799001,S
2023,10.01.00015,Serviços de terceiros,4592147.34,0.020785350956102656,67.01166907894611,S
2024,10.01.00013,Remuneração paga a terceiros com vínculo empregatício e encargos trabalhistas,4589603.53,0.02077383695628931,67.03244291590241,N
2024,10.01.00015,Despesas mensais cartorarias,4574635.43,0.020706087124105994,67.05314900302652,N
2023,10.01.00015,Serv. Prestados PJ,4545860.26,0.02057584260819908,67.07372484563471,N
2024,10.01.00001,"SALÁRIOS, FÉRIAS E ABONOS",4515177.55,0.02043696402952649,67.09416180966424,N
2024,10.01.00013,SALARIOS E GRATIFICAÇOES DE FUNCIONARIOS,4497369.5,0.020356359784564737,67.11451816944881,N
2024,10.01.00018,Taxa de Fiscalização Judiciária TFJ,4468634.67,0.020226297858848316,67.13474446730767,N
2023,10.01.00016,Taxa extra judicial - FUNAJURIS,4460889.46,0.02019124085911391,67.15493570816679,N
2023,10.01.00015,Despesa cfe Livro Art. 24 a da CN Registral e Notarial,4454896.25,0.020164113904340805,67.17509982207113,N
2023,10.01.00013,"Remuneração paga a terceiros, com vínculo empregatício, INSS, FGTS e IRRF",4438719.02,0.020090891209563855,67.1951907132807,N
2024,10.01.00015,Material utilizado na prestação de serviço,4419133.23,0.02000224041315833,67.21519295369386,S
2024,10.01.00015,Despesa Administrativa - D,4418042.28,0.01999730246649707,67.23519025616035,N
2024,10.01.00015,Material de Expediente,4409362.59,0.019958015747347468,67.2551482719077,S
2023,10.01.00015,Material utilizado na prestação de serviço,4396103.63,0.019898001963705905,67.27504627387141,S
2024,10.03.00008,Vale Alimentação,4394091.36,0.01988889386349229,67.2949351677349,S
2023,10.01.00015,DESPESAS DEDUTIVEIS CONFORME LIVRO DIARIO,4390778.89,0.019873900692240605,67.31480906842715,N
2024,10.01.00004,DCTFWEB - INSS + IRRF,4387670.16,0.019859829705555377,67.3346688981327,N
2024,10.01.00016,Serviços Prestados,4385378.65,0.01984945768653183,67.35451835581924,N
2024,10.01.00015,Despesas  PJ ,4381702.21,0.01983281708464969,67.37435117290389,N
2023,10.01.00015,Material Odontológico ,4367907.72,0.01977037934154573,67.39412155224544,S
2024,10.01.00017,Material Médico,4360198.92,0.01973548714371603,67.41385703938916,S
2024,10.01.00008,Publicidade,4359176.45,0.019730859156803032,67.43358789854597,N
2024,10.01.00002,Aluguel do consultório,4342364.92,0.01965476544175271,67.45324266398772,S
2023,10.01.00015,Despesas de Custeio,4333082.93,0.019612752543333594,67.47285541653106,N
2023,10.01.00021,FUNAJURIS,4327043.35,0.019585415704893333,67.49244083223596,N
2023,10.01.00015,"Remuneração paga a terceiros, sem vínculo empregatício",4326172.93,0.019581475939062735,67.51202230817502,S
2023,10.01.00001,DESPESAS DEDUTÍVEIS DO MÊS,4310318.21,0.01950971301529062,67.53153202119032,N
2023,10.01.00017,DAES - taxa de fiscalização judiciária e taxa de incêndio,4306074.71,0.01949050574029447,67.55102252693061,N
2023,10.01.00015,Despesas mensais cartorarias,4303403.91,0.019478416948009863,67.57050094387861,N
2024,10.01.00002,4002 - Aluguel do Cartório,4299977.57,0.019462908369098517,67.5899638522477,S
2023,10.01.00015,TOTAL DESPESAS,4284993.75,0.019395087383772058,67.60935893963148,N
2024,10.01.00015,Despesas dedutíveis,4280668.97,0.019375512212626102,67.6287344518441,N
2023,10.01.00006,DESPESAS DEDUTIVEIS,4232786.04,0.019158780598597252,67.6478932324427,N
2023,10.01.00008,Publicidade,4221025.11,0.019105547320237296,67.66699877976293,N
2023,10.01.00013,Devoluções,4212865.43,0.01906861431266322,67.6860673940756,N
2024,10.01.00013,INSS,4191980.88,0.018974084963064807,67.70504147903866,N
2023,10.01.00015,Materiais/ Serviços Odontológicos,4188645.3,0.018958987189450653,67.7240004662281,S
2023,10.01.00015,Salários,4168551.78,0.01886803826420483,67.74286850449231,N
2024,10.01.00054,Salários e Ordenados,4166911.33,0.018860613125930428,67.76172911761823,N
2024,10.01.00017,DAES - taxa de fiscalização judiciária e taxa de incêndio,4165199.83,0.01885286639536464,67.7805819840136,N
2024,10.01.00018,Taxa Judiciária/FUNDESP/FUNCOMP/FUNEMP Lei 19.191/15,4162797.25,0.018841991642269258,67.79942397565587,N
2024,10.01.00024,4025 - Locação Máquinas e Equipamentos,4161085.31,0.01883424292013967,67.818258218576,N
2023,10.01.00013,"Remuneração paga a terceiros, com vínculo empregatício, INSS/FGTS/IRRF",4160234.6,0.018830392367314885,67.83708861094333,N
2023,10.01.00016,Material Médico Hospitalar,4157795.63,0.01881935290284043,67.85590796384616,S
2024,10.01.00016,Material de consumo,4150635.37,0.01878694355139376,67.87469490739755,S
2024,10.01.00017,FGTS,4137649.78,0.01872816711729048,67.89342307451484,N
2024,10.01.00013,"Salários, INSS, FGTS, Férias, GRRF, Rescisões",4127523.45,0.018682332498458912,67.9121054070133,N
2024,10.01.00015,Despesas com Pessoal,4123577.38,0.01866447147533082,67.93076987848863,N
2023,10.01.00018,Fundos estaduais,4122600.4,0.018660049388957368,67.94942992787759,N
2024,10.01.00015,DIVERSOS,4118157.65,0.018639940252398124,67.96806986812999,N
2024,10.01.00013,Salarios,4089233.8,0.018509022768977028,67.98657889089897,N
2023,10.01.00015,despesas dedutíveis tabelionato,4088428.07,0.018505375808288295,68.00508426670726,N
2024,10.01.00016,Material odontológico,4082175.79,0.018477076229800507,68.02356134293706,S
2024,10.01.00004,Contribuições obrigatórias a entidades de classe - sindicato patronal,4051199.87,0.01833687050016724,68.04189821343722,N
2024,10.01.00012,Material de Consultório,4050108.44,0.018331930380890926,68.06023014381812,S
2024,10.01.00038,ISSQN - PMBH,4038550.21,0.018279614579764788,68.07850975839789,N
2024,10.01.00015,DESPESAS GERAIS CARTORIO,4037104.8,0.018273072247408904,68.0967828306453,N
2024,10.01.00015,"Despesa total do mês, conforme apurado em livro caixa da serventia",4033710.7,0.018257709595808948,68.11504054024111,N
2024,10.01.00005,INSS - CONTRIBUIÇÃO PREVIDENCIÁRIA - FOLHA DE PAGAMENTO,4019163.85,0.018191866459653,68.13323240670077,N
2024,10.01.00016,GPS,4011240.49,0.018156003102892428,68.15138840980366,N
2024,10.01.00065,DESPESAS DO MÊS,4004812.53,0.018126908347293448,68.16951531815096,N
2024,10.01.00015,Compra de Bovinos,3997307,0.018092936206677953,68.18760825435764,N
2023,10.01.00013,"4013 - Remuneração paga a terceiros, com vínculo empregatício, INSS e FGTS",3982953.28,0.01802796723124311,68.20563622158889,N
2024,10.01.00015,despesas dedutíveis tabelionato,3963215.49,0.017938628440069253,68.22357485002895,N
2024,10.01.00018,Encargos sociais relativos a terceiros (vínculo empregatício),3938949.15,0.017828792157394552,68.24140364218634,N
2024,10.02.00009,Despesas com pessoal e encargos,3938530.77,0.017826898451794717,68.25923054063814,N
2023,10.01.00069,ISSQN,3923825.48,0.017760338171618414,68.27699087880976,N
2024,10.01.00015,Serviços Pagos a Terceiros,3923120.34,0.01775714650957275,68.29474802531932,S
2023,10.01.00013,Remuneração paga a terceiros com vínculo empregatício e encargos trabalhistas,3906743.79,0.017683021636393015,68.31243104695571,N
2023,10.01.00016,Insumos,3874910.32,0.017538934394170386,68.32996998134988,S
2023,10.01.00020,Taxa de Fiscalização Judiciaria,3874609.72,0.017537573793990385,68.34750755514386,N
2023,10.01.00016,Serviços prestados por terceiros,3871986.15,0.017525698777974913,68.36503325392184,S
2024,10.01.00015,TOTAL DESPESAS,3868930.67,0.017511868815772665,68.38254512273761,N
2024,10.01.00025,TFJ - MG - Recolhimento referente aos atos praticados no mês,3847445.05,0.017414618854230825,68.39995974159184,N
2023,10.01.00015,Despesas dedutíveis no mês,3823652.15,0.017306925494208224,68.41726666708605,N
2023,10.01.00015,DESPESAS GERAIS CARTORIO,3817046.99,0.01727702868155038,68.4345436957676,N
2023,10.01.00005,INSS - CONTRIBUIÇÃO PREVIDENCIÁRIA - FOLHA DE PAGAMENTO,3794928.09,0.017176912316542163,68.45172060808414,N
2023,10.01.00015,Serviços prestados por terceiros,3773457.51,0.01707973043027214,68.46880033851441,S
2023,10.01.00024,Pagamentos apurados  no Livro Caixa,3761934.38,0.01702757350162211,68.48582791201603,N
2023,10.01.00015,Compra de Bovinos,3755081,0.016996553175402454,68.50282446519144,N
2023,10.01.00018,Taxa de Fiscalização Judiciária TFJ,3745347.86,0.01695249824514299,68.51977696343658,N
2023,10.01.00015,Despesas consultório,3738290.74,0.016920555734356885,68.53669751917094,N
2024,10.01.00015,DESPESAS LIVRO CAIXA CARTORIO,3731250.52,0.016888689717725943,68.55358620888867,N
2024,10.01.00015,Serviço pessoa jurídica,3728578.39,0.016876594905487114,68.57046280379416,N
2023,10.01.00015,"Despesa total do mês, conforme apurado em livro caixa da serventia",3728000.56,0.01687397948432274,68.58733678327847,N
2023,10.01.00018,Materiais Aplicados na Prestação de Serviços,3719723.63,0.01683651577025796,68.60417329904872,S
2023,10.01.00018,Encargos sociais relativos a terceiros (vínculo empregatício),3714621.3,0.016813421189032295,68.62098672023775,N
2024,10.01.00015,Total de Despesas Dedutíveis do mês,3704595.78,0.016768042864625694,68.63775476310238,N
2024,10.01.00020,Folha de pagamento,3693414.19,0.016717431842114983,68.65447219494449,N
2024,10.01.00048,Taxa FRJ,3691651.91,0.0167094552669812,68.67118165021147,N
2024,10.01.00029,Folha Mensal de Salários,3689158.14,0.016698167762287632,68.68787981797375,N
2024,10.01.00016,Honorários pagos advogados parceiros de processo,3675000,0.016634084036963252,68.70451390201072,N
2023,10.01.00006,TOTAL DE DESPESAS,3672195.72,0.0166213910766413,68.72113529308736,N
2024,10.01.00002,Aluguel,3653272.32,0.016535738443752845,68.73767103153111,S
2023,10.01.00018,Taxa Judiciária/FUNDESP/FUNCOMP/FUNEMP Lei 19.191/15,3638614.53,0.016469393161941646,68.75414042469305,N
2024,10.01.00015,Materiais odontológicos,3629574.35,0.016428474763620755,68.77056889945666,S
2023,10.01.00012,Material de Consultório,3627285.15,0.01641811320030717,68.78698701265697,S
2024,10.01.00006,DESPESAS DEDUTIVEIS,3618550.47,0.016378577580945002,68.80336559023792,N
2023,10.01.00025,TFJ - MG - Recolhimento referente aos atos praticados no mês,3616493.33,0.01636926638648628,68.81973485662441,N
2024,10.01.00015,Serviços prestados por terceiros,3614632.37,0.016360843157906844,68.83609569978232,S
2023,10.01.00025,"Lançamento Despesas Dedutíveis, Apuração Livro Caixa - Sistema Auxiliar",3595444.18,0.01627399201097427,68.8523696917933,N
2024,10.01.00012,"4013 - Remuneração paga a terceiros, com vínculo empregatício, INSS e ",3583262.71,0.01621885525024672,68.86858854704354,N
2024,10.01.00001,TOTAL DE DESPESAS DEDUTÍVEL DO MÊS,3565090.71,0.016136603665180133,68.88472515070872,N
2024,10.01.00015,Material odontologico,3558093.53,0.01610493245969938,68.90083008316842,S
2023,10.01.00015,MATERIAL ODONTOLOGICO,3536259.87,0.01600610717118932,68.91683619033961,S
2024,10.01.00002,Aluguel do Cartório,3524257.16,0.015951779528519578,68.93278796986813,S
2023,10.01.00016,Material de consumo,3523928.23,0.015950290698788346,68.94873826056691,S
2023,10.01.00017,"Remuneração paga a terceiros, sem vínculo empregatício",3521926.8,0.01594123166346478,68.96467949223037,S
2024,10.01.00006,TOTAL DE DESPESAS PAGAS,3514752.51,0.01590875880829048,68.98058825103867,N
2024,10.01.00015,Serviços de terceiros,3486153.69,0.015779312502103276,68.99636756354077,S
2023,10.01.00018,Despesas Diversas,3480953.28,0.015755773983200782,69.01212333752397,N
2024,10.01.00015,TOTAL DE DESPESAS DEDUTÍVEIS DO MÊS,3477268.46,0.01573909545108076,69.02786243297506,N
2024,10.01.00046,LOCAÇÃO DE IMÓVEL,3471237,0.01571179536604523,69.0435742283411,N
2024,10.01.00015,Outras Despesas,3461256.45,0.015666620588511867,69.05924084892962,N
2024,10.01.00015,Despesas Gerais Conf. Livro do Tribunal de Justiça do Est. de S.Paulo,3460283.84,0.015662218281988,69.07490306721161,N
2024,10.01.00002,Aluguel do escritório,3456181.59,0.015643650344235448,69.09054671755584,S
2023,10.01.00017,Serviço de Terceiros,3451434.3,0.015622162773947602,69.10616888032979,S
2024,10.01.00011,"Remuneração dos colaboradores (salários, férias, etc.)",3445203.03,0.015593958292631408,69.12176283862242,N
2023,10.01.00015,Material de consumo do consultório,3436176.89,0.015553103443300962,69.13731594206571,S
2024,10.01.00017,Taxas e contribuicoes s/ emolumentos,3434026.46,0.015543369992053179,69.15285931205777,N
2023,10.01.00039,Excedente FUNJURIS,3422411.2,0.015490796057100478,69.16835010811486,N
2024,10.02.00001,Despesas Lançadas Livro CX interno cfe provimento 45 do CNJ,3421027.18,0.015484531593157937,69.18383463970802,N
2023,10.01.00015,DIVERSOS,3419013.79,0.015475418423509179,69.19931005813153,N
2023,10.01.00006,TOTAL DE DESPESAS PAGAS,3411907.26,0.015443252269160553,69.2147533104007,N
2023,10.01.00018,Salário Líquido,3405507.65,0.015414285833638432,69.23016759623434,N
2023,10.01.00013,INSS,3404948.26,0.01541175387710253,69.24557935011144,N
2024,10.01.00001,DESPESAS DEDUTÍVEIS DO MÊS,3396608.3,0.015374004871522963,69.26095335498296,N
2024,10.01.00016,Material de Consumo,3393988.37,0.015362146331171682,69.27631550131413,S
2024,10.01.00064,CUSTAS ESTADUAIS,3384608.14,0.01531968877087072,69.291635190085,N
2023,10.01.00016,Material de uso e consumo,3375000.24,0.01527620071209011,69.3069113907971,S
2023,10.01.00015,DESPESAS LIVRO CAIXA CARTORIO,3372734.83,0.015265946829010333,69.3221773376261,N
2024,10.01.00012,Material do consultório,3369702.78,0.015252222917580598,69.33742956054368,S
2023,10.01.00015,Materiais odontológicos,3362127.98,0.01521793724145456,69.35264749778514,S
2023,10.01.00017,Valor enviado para o Tribunal,3359511.78,0.015206095584132788,69.36785359336928,N
2024,10.01.00016,Material de uso e consumo,3338499.55,0.01511098831892898,69.3829645816882,S
2023,10.01.00010,4010 - ISS,3328291.02,0.015064781639768748,69.39802936332796,N
2024,10.01.00015,Despesas totais manutenção Cartório,3314629.13,0.015002944081574529,69.41303230740954,S
2024,10.01.00015,Material de consumo odontológico,3301117.16,0.014941785103483393,69.42797409251303,S
2023,10.01.00015,Materiais Médicos,3288495.44,0.014884655647382436,69.4428587481604,S
2024,10.01.00015,Serviços Prestados PF e PJ,3272351.15,0.014811582048313834,69.45767033020871,N
2024,10.01.00015,Material para prestação de serviços,3270939.54,0.01480519270426828,69.47247552291299,S
2024,10.01.00015,Despesas consultório,3268352.88,0.014793484753298195,69.48726900766628,N
2023,10.01.00002,Aluguel do consultório,3262835.88,0.014768513258976585,69.50203752092526,S
2024,10.01.00028,TOTAL DESPESAS PAGAS NO MÊS,3260005.66,0.014755702886915882,69.51679322381217,N
2024,10.01.00015,Material para prestação de serviço,3259114.66,0.014751669970214674,69.53154489378238,S
2024,10.03.00006,20% Estadual,3255930.07,0.014737255619824667,69.5462821494022,N
2023,10.01.00015,Material para prestação de serviços,3246874.84,0.014696269100969146,69.56097841850317,S
2023,10.01.00012,Material Odontológico,3240611.38,0.014667918918655634,69.57564633742183,S
2024,10.01.00018,Despesas Diversas,3236039.04,0.014647223221293576,69.59029356064312,N
2024,10.01.00015,Material de consumo do consultório,3230772.57,0.01462338569624374,69.60491694633936,S
2023,10.01.00015,DESPESAS,3229777.83,0.014618883223113149,69.61953582956247,N
2024,10.01.00015,Material para uso em paciente,3221517.05,0.014581492608492503,69.63411732217097,S
2024,10.01.00010,Propaganda,3211557.96,0.014536414964957353,69.64865373713592,N
2024,10.01.00017,Servs 3º PF,3209913.9,0.0145289734868072,69.66318271062272,N
2023,10.01.00015,Despesas Gerais Conf. Livro do Tribunal de Justiça do Est. de São Paul,3209184.88,0.014525673737162403,69.67770838435989,N
2023,10.01.00066,DESPESAS DEDUTÍVEIS NO MÊS,3204022.1,0.014502305542227886,69.69221068990211,N
2023,10.01.00001,TOTAL DE DESPESAS DEDUTÍVEL DO MÊS,3196377.74,0.01446770501796971,69.70667839492008,N
2024,10.01.00036,"Remuneração paga a terceiros, com vínculo empregatício, INSS e FGTS",3193738.2,0.01445575771724075,69.72113415263732,N
2023,10.01.00064,CUSTAS ESTADUAIS,3186086.43,0.014421123653237618,69.73555527629055,N
2023,10.01.00015,TOTAL DE DESPESAS DEDUTÍVEIS DO MÊS,3180911.36,0.014397699830305052,69.74995297612087,N
2024,10.01.00006,TRIBUNAL DE JUSTIÇA S/ATOS NOTARIAIS,3171206.45,0.014353772676968683,69.76430674879784,N
2023,10.01.00005,Custo Transporte,3158010.4,0.014294043641688146,69.77860079243952,S
2024,10.01.00066,DESPESAS DEDUTÍVEIS NO MÊS,3156024.34,0.014285054175309248,69.79288584661482,N
2024,10.01.00016,Insumos,3152354.6,0.014268443899512297,69.80715429051433,S
2023,10.01.00024,Folha de pagamento,3148205.92,0.014249665806515703,69.82140395632085,N
2023,10.01.00012,Material de escritório/Consultório,3140269.75,0.014213744468090771,69.83561770078894,S
2023,10.01.00021,Taxa Tribunal de Justiça - D,3139732.91,0.014211314579199778,69.84982901536814,N
2024,10.01.00015,Material para utilização na prestação do serviço do consultório,3139003.68,0.014208013879035895,69.86403702924719,S
2023,10.01.00016,Despesas com funcionários ,3129660.54,0.014165724198510966,69.87820275344569,N
2023,10.01.00013,SALARIOS E GRATIFICAÇOES DE FUNCIONARIOS,3127551.09,0.014156176234273747,69.89235892967997,N
2024,10.01.00015,MATERIAL ODONTOLOGICO,3126841.6,0.014152964882904118,69.90651189456288,S
