ref,fundam_legal,beneficio,item,codigo_ncm,descr_produto,proporcao
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02071434,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02071439,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02071439,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02072400,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02072400,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02072500,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02072500,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02072600,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02072600,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02072700,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02072700,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02073200,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02073200,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02073300,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02073300,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02073400,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02073400,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02073500,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02073500,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02073600,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02073600,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02074100,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02074100,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02074200,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02074200,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02074400,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02074400,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02074500,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02074500,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02075100,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02075100,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02075200,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02075200,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02075400,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02075400,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02075500,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02075500,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02076000,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02076000,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02091011,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02091011,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02091019,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02091019,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02091021,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02091021,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02091029,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02091029,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02099000,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02099000,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02101100,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02101100,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02101100,"Carnes e miudezas, comestíveis",0.3333333333333333
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02101200,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02101200,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02101200,"Carnes e miudezas, comestíveis",0.3333333333333333
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02101900,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02101900,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02101900,"Carnes e miudezas, comestíveis",0.3333333333333333
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02102000,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02102000,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02102000,"Carnes e miudezas, comestíveis",0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02109000,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02109000,"Carnes e miudezas, comestíveis",0.5
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02109100,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02109100,"Carnes e miudezas, comestíveis",0.5
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02109200,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02109200,"Carnes e miudezas, comestíveis",0.5
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02109300,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02109300,"Carnes e miudezas, comestíveis",0.5
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02109900,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02109900,"Carnes e miudezas, comestíveis",0.5
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02109911,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02109911,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02109911,"Carnes e miudezas, comestíveis",0.3333333333333333
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02109919,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02109919,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,2,02109919,"Carnes e miudezas, comestíveis",0.3333333333333333
Alíquota 0% - Cesta Básica - Anexo I - Art 125,GERAL,Alíquota 0%,19,02109920,"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal ",0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,21,02109920,"Alho em pó, sal mineralizado, farinhas de peixe, de ostra, de carne, de osso, de pena, de sangue e de víscera, calcário calcítico,  gorduras e óleos animais, resíduos de óleo e de gordura de origem animal ou vegetal descartados por empresas do ramo alimentício, e DL-Metionina e seus análogos; todos destinados diretamente à fabricação de ração para animais ou diretamente à alimentação animal, exceto de animais domésticos",0.3333333333333333
