ref,fundam_legal,beneficio,item,codigo_ncm,descr_produto,proporcao
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03048990,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049000,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049000,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049100,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049200,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049200,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049211,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049211,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049212,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049212,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049219,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049219,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049221,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049221,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049222,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049222,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049229,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049229,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049300,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049300,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049400,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049400,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049500,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049500,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049600,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049600,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049700,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049700,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03049900,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03049900,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03051000,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03051000,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03051020,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03051020,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03052000,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03052000,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03052010,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03052010,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03052090,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03052090,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053000,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053000,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053010,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053010,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053011,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053011,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053012,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053012,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053019,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053019,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053020,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053020,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053090,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053090,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053100,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053210,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053210,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053220,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053220,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053230,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053230,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053290,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053290,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053900,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053900,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053910,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053910,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03053990,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03053990,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054100,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054200,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054200,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054300,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054300,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054400,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054400,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054910,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054910,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054911,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054911,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054912,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054912,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054919,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054919,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054920,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054920,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03054990,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03054990,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055100,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055200,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055200,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055310,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055310,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055390,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055390,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055400,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055400,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055900,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055900,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055910,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055910,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055920,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055920,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055930,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055930,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03055990,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03055990,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03056100,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03056100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03056200,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03056200,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03056300,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03056300,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03056400,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03056400,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03056900,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03056900,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03056910,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03056910,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03056990,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03056990,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03057100,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03057100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03057200,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03057200,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03057900,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03057900,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03061100,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03061100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03061110,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03061110,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03061190,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03061190,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1
Alíquota de Referência - Demais Produtos,GERAL,-,-,03061200,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03061200,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",0.5
Alíquota reduzida 60%  -Alimentos - Anexo VII - Art 135,GERAL,Redução de 60%,1,03061200,Crustáceos e moluscos,0.5
Alíquota de Referência - Demais Produtos,GERAL,-,-,03061300,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03061300,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",0.5
Alíquota reduzida 60%  -Alimentos - Anexo VII - Art 135,GERAL,Redução de 60%,1,03061300,Crustáceos e moluscos,0.5
Alíquota de Referência - Demais Produtos,GERAL,-,-,03061310,-,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03061310,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",0.5
Alíquota reduzida 60%  -Alimentos - Anexo VII - Art 135,GERAL,Redução de 60%,1,03061310,Crustáceos e moluscos,0.5
Alíquota de Referência - Demais Produtos,GERAL,-,-,03061391,-,0
Alíquota reduzida 60%  -Alimentos - Anexo VII - Art 135,GERAL,Redução de 60%,1,03061391,Crustáceos e moluscos,0.5
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,3,03061391,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",0.5
Alíquota de Referência - Demais Produtos,GERAL,-,-,03061399,-,0
