ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
54023390,1688.41,1688.41,0
54023400,186069.94,186069.94,0
54023900,11268.56,11268.56,0
54024400,7162.3,7162.3,0
54024510,399.96,399.96,0
54024520,2344.7,2344.7,0
54024710,670,670,0
54024720,387.51,387.51,0
54024790,17939.2,17939.2,0
54024800,512877.0200000001,512877.0200000001,0
54024910,450,450,0
54024990,3183.11,3183.11,0
54025110,1530.13,1530.13,0
54025190,2327.96,2327.96,0
54025200,1718.56,1718.56,0
54025300,146.44,146.44,0
54025900,122.8,122.8,0
54026110,1698.58,1698.58,0
54026190,33983.79,33983.79,0
54026200,18057.77,18057.77,0
54026300,4.85,4.85,0
54026900,115304.93,115304.93,0
54031000,2328.33,2328.33,0
54033000,2098,0,-2098
54033100,60,60,0
54033110,122,122,0
54033190,37775.03,37775.03,0
54033300,800.9,800.9,0
54033900,293.87,293.87,0
54034100,64362.24000000001,64362.24000000001,0
54034200,65.7,65.7,0
54034900,150,150,0
54041090,10,10,0
54041100,467.85,467.85,0
54041200,673975.4899999999,673975.4899999999,0
54041911,47.97,47.97,0
54041919,123.3,123.3,0
54041990,353567.28,353567.28,0
54049000,160253.01,160253.01,0
54050000,1093717.03,1093717.03,0
54060010,1127604.02,1127604.02,0
54060020,2470.07,2470.07,0
54071001,107,0,-107
54071011,468473.2899999999,468473.2899999999,0
54071018,196.52,0,-196.52
54071019,6445989.560000001,6445989.560000001,0
54071021,281022.43,281022.43,0
54071029,57738.75999999999,57738.75999999999,0
54072000,21056087.29,21056087.29,0
54073000,144343.13,144343.13,0
54074100,29004.01,29004.01,0
54074200,41866.08,41866.08,0
54074300,6176.58,6176.58,0
54074400,3146.98,3146.98,0
54075100,220097.79,220097.79,0
54075210,1084260.56,1084260.56,0
54075220,693.6,693.6,0
54075300,823110.23,823110.23,0
54075400,149148.15,149148.15,0
54076100,458515.0500000001,458515.0500000001,0
54076900,237173.34,237173.34,0
54077100,6753476.47,6753476.47,0
54077200,11770539.87,11770539.87,0
54077300,498637.58,498637.58,0
54077400,32636.68,32636.68,0
54077720,852,0,-852
54078100,50410.62000000001,50410.62000000001,0
54078200,76114.73,76114.73,0
54078300,161306.19,161306.19,0
54078400,5060.660000000002,5060.660000000002,0
54079100,56511.29,56511.29,0
54079200,468169.5100000001,468169.5100000001,0
54079300,485597.8,485597.8,0
54079400,25936.46,25936.46,0
54082100,111031.3,111031.3,0
54082200,4670.450000000001,4670.450000000001,0
54082300,361367.4100000001,361367.4100000001,0
54082400,56.82,56.82,0
54083100,199.69,199.69,0
54083300,203009.75,203009.75,0
54083400,539.8,539.8,0
54125100,4.5,0,-4.5
54132554,666.06,0,-666.06
54133030,838,0,-838
54137080,789,0,-789
54191000,7.5,0,-7.5
54212300,85,0,-85
54212990,1342.06,0,-1342.06
54213990,297,0,-297
54219999,830,0,-830
54268520,190,0,-190
54329000,95.8,0,-95.8
54433434,500,0,-500
54451487,100,0,-100
54454564,32,0,-32
54534090,1345.5,0,-1345.5
54545151,65,0,-65
54545454,3262.32,0,-3262.32
54564564,4028,0,-4028
54564565,1150,0,-1150
54628000,230,0,-230
54645645,280,0,-280
54654353,899,0,-899
54654654,255,0,-255
54665654,410,0,-410
54682694,350,0,-350
54698421,25542,0,-25542
54775100,480,0,-480
54820401,265,0,-265
54821010,383.9,0,-383.9
54821356,40,0,-40
54845131,3350,0,-3350
54879990,155,0,-155
54964968,415,0,-415
54984513,30,0,-30
54989845,247.5,0,-247.5
55011000,1411.34,1411.34,0
55011100,107166.07,107166.07,0
55011900,57484.58,57484.58,0
55012000,47032.28999999999,47032.28999999999,0
55013000,79502.84999999999,79502.84999999999,0
55014000,569778.35,569778.35,0
55019000,167390.65,167390.65,0
55020090,328,328,0
55021000,150.23,150.23,0
55029010,27,27,0
55029090,21975.09,21975.09,0
55031100,1540,1540,0
55031910,3275.790000000001,3275.790000000001,0
55031990,1629.55,1629.55,0
55032010,30359.87,30359.87,0
55032090,46990.74,46990.74,0
55033000,7470.9,7470.9,0
55034000,685661.21,685661.21,0
55039010,49549.57,49549.57,0
55039090,800.53,800.53,0
55041000,722.5,722.5,0
55049010,81940.01000000001,81940.01000000001,0
55049090,2289.16,2289.16,0
55051000,413089.97,413089.97,0
55052000,79093.69000000002,79093.69000000002,0
55061000,24314.07,24314.07,0
55062000,20797.26,20797.26,0
55063000,122729.06,122729.06,0
55069000,507.9,507.9,0
55070000,17648.78,17648.78,0
55081000,310845.31,310845.31,0
55082000,60008.2,60008.2,0
55091100,1350,1350,0
55091290,17483.84999999999,17483.84999999999,0
55092100,96068.86,96068.86,0
55092200,1547038.06,1547038.06,0
55093100,66,66,0
55093200,21579.93,21579.93,0
55094100,871,871,0
55094200,305.5,305.5,0
55095100,80508.42,80508.42,0
55095200,8.5,8.5,0
55095300,102960.62,102960.62,0
55095900,2454.79,2454.79,0
55096100,960,960,0
55096200,1065.52,1065.52,0
55096900,1491.82,1491.82,0
55099200,13934.95,13934.95,0
55099900,14396.52,14396.52,0
55101100,297.6,297.6,0
55101111,98.7,98.7,0
55101119,211.9,211.9,0
55101190,225481.5,225481.5,0
55101219,1312519.9,1312519.9,0
55101290,435.01,435.01,0
55102011,28,28,0
55102019,900,900,0
55102090,4722,4722,0
55103011,25.35,25.35,0
55103090,971,971,0
55111000,50390.17000000001,50390.17000000001,0
55112000,6426.560000000001,6426.560000000001,0
55113000,130,130,0
55121100,27218.27,27218.27,0
55121900,165852.91,165852.91,0
55122100,4142.7,4142.7,0
55122900,264760.52,264760.52,0
55129190,5060,5060,0
55129910,825.56,825.56,0
55129990,3909.52,3909.52,0
55131100,10622.27,10622.27,0
55131200,370,370,0
55131300,1576.37,1576.37,0
55131900,75604.89,75604.89,0
55132100,181396.28,181396.28,0
55132310,179.8,179.8,0
55132390,140.12,140.12,0
55132900,7087.62,7087.62,0
55133100,41891.21000000001,41891.21000000001,0
55133911,176.85,176.85,0
55133919,211.5999999999999,211.5999999999999,0
55133990,225,225,0
55134100,53408.89,53408.89,0
55134919,124.6,124.6,0
55134990,3690.4,3690.4,0
55141100,67.58,67.58,0
55141200,39949.9,39949.9,0
55141910,78.99,78.99,0
55141990,2662,2662,0
55142100,12093.27,12093.27,0
55142200,189838.43,189838.43,0
55142300,4428.05,4428.05,0
55142900,13941.6,13941.6,0
55143011,165,165,0
55143012,7949,7949,0
55143019,725.15,725.15,0
55143090,280,280,0
55144100,2123.88,2123.88,0
55144300,442.15,442.15,0
55144900,2747.13,2747.13,0
55151100,47921.79000000001,47921.79000000001,0
55151200,858052.9600000002,858052.9600000002,0
55151300,1471,1471,0
55151900,153352.01,153352.01,0
55152000,1500,0,-1500
55152100,17233.3,17233.3,0
55152200,367.97,367.97,0
55152900,79295.26999999999,79295.26999999999,0
55159100,9569.97,9569.97,0
55159910,275247.88,275247.88,0
55159990,40298.44000000001,40298.44000000001,0
55161100,1066.49,1066.49,0
55161200,41013.05,41013.05,0
55161209,14.31,0,-14.31
55161300,61172.31999999999,61172.31999999999,0
55161400,69575.18,69575.18,0
55162100,568.16,568.16,0
55162200,4471.56,4471.56,0
55162300,234667.67,234667.67,0
55162400,9254.96,9254.96,0
55163100,22.5,22.5,0
55163200,42725,42725,0
55163400,40,40,0
55164200,6786.1,6786.1,0
55164300,54106.95,54106.95,0
55164400,55676.5,55676.5,0
55169200,21108.49,21108.49,0
55169300,56840.58,56840.58,0
55169400,13301.95,13301.95,0
55171090,6330,0,-6330
55536245,30,0,-30
56002100,14,0,-14
56011000,420.64,420.64,0
56012110,103382.2,103382.2,0
56012190,132258.69,132258.69,0
56012211,9350.019999999999,9350.019999999999,0
56012219,10993.38,10993.38,0
56012291,17500.02,17500.02,0
56012299,5876.41,5876.41,0
56012900,13762.02,13762.02,0
56013010,84.84,84.84,0
56013090,962.16,962.16,0
56021000,826634.28,826634.28,0
56022100,340991.3,340991.3,0
56022900,842755.35,842755.35,0
56029000,788840.2,788840.2,0
56031110,24675.8,24675.8,0
56031120,4845.84,4845.84,0
56031130,267399.97,267399.97,0
56031140,247.98,247.98,0
56031190,11920.52,11920.52,0
56031210,139116.72,139116.72,0
56031220,59.07,59.07,0
56031230,361717.89,361717.89,0
56031240,178484.69,178484.69,0
56031250,62322.56999999999,62322.56999999999,0
56031290,698145.81,698145.81,0
56031310,84897.59,84897.59,0
56031320,61815.31000000002,61815.31000000002,0
56031330,1657466,1657466,0
56031340,170620.2,170620.2,0
56031350,4366.95,4366.95,0
56031390,956190.4099999999,956190.4099999999,0
56031410,245656.05,245656.05,0
56031420,1146491.96,1146491.96,0
56031430,84419.41999999998,84419.41999999998,0
56031440,64.6,64.6,0
56031490,903091.7899999999,903091.7899999999,0
56039100,1541.14,1541.14,0
56039110,743.1600000000001,743.1600000000001,0
56039120,445.46,445.46,0
56039190,5089.16,5089.16,0
56039200,175,0,-175
56039210,42466.52,42466.52,0
56039220,121432.67,121432.67,0
56039230,104.7,104.7,0
56039240,139810.46,139810.46,0
56039290,92315.95000000001,92315.95000000001,0
56039310,18367.29,18367.29,0
56039320,174551.03,174551.03,0
56039330,23584.09,23584.09,0
56039340,1236.84,1236.84,0
56039390,96173.03,96173.03,0
56039410,614504.42,614504.42,0
56039420,212339.9599999999,212339.9599999999,0
56039490,544561.17,544561.17,0
56039900,2046,0,-2046
56041000,4497641.39,4497641.39,0
56044100,118,0,-118
56044900,52.01,0,-52.01
56049010,13223.53,13223.53,0
56049021,40203.94,40203.94,0
56049022,32671.24,32671.24,0
56049071,120,0,-120
56049090,128272.42,128272.42,0
56050010,5598.46,5598.46,0
56050020,5970.81,5970.81,0
56050090,634201.2500000001,634201.2500000001,0
56060000,19080.57,19080.57,0
56060090,130,0,-130
56063924,4018,0,-4018
56069900,40,0,-40
56070000,935,0,-935
56070509,980,0,-980
56071000,1763.5,1763.5,0
56071090,1402.2,1402.2,0
56071220,50,0,-50
56072000,37.5,0,-37.5
56072100,3219619.36,3219619.36,0
56072900,303725.6200000001,303725.6200000001,0
56074000,2511.69,0,-2511.69
56074010,15,0,-15
56074090,24,0,-24
56074100,2770281.36,2770281.36,0
56074900,17099435.98,17099435.98,0
56074990,192,0,-192
56075011,2045770.14,2045770.14,0
56075019,505162.0900000001,505162.0900000001,0
56075090,8042504.82,8042504.82,0
56075099,877.5,0,-877.5
56077490,12,0,-12
56079000,1056.1,0,-1056.1
56079001,427.8099999999999,0,-427.8099999999999
56079010,495712.0999999997,495712.0999999997,0
56079020,2462.63,2462.63,0
56079090,2063347.96,2063347.96,0
56081100,9410702.28,9410702.28,0
56081900,5601916.850000001,5601916.850000001,0
56084000,8260,0,-8260
56089000,1243279.15,1243279.15,0
56090010,19697.58,19697.58,0
56090090,3178099.849999999,3178099.849999999,0
56201010,220,0,-220
56230122,269.5,0,-269.5
56421651,44.8,0,-44.8
56456454,85,0,-85
56465786,370,0,-370
56500000,17.9,0,-17.9
56532565,43.42,0,-43.42
56546523,90,0,-90
56549650,2430,0,-2430
56556656,320,0,-320
56565532,400,0,-400
56587846,76911,0,-76911
56744900,1472,0,-1472
56788787,50,0,-50
56788877,100,0,-100
56893689,28,0,-28
56921021,6,0,-6
56980100,64,0,-64
56985632,350,0,-350
56987412,338,0,-338
57011011,1405608.71,1405608.71,0
57011012,97284.91000000002,97284.91000000002,0
57011020,27834.79,27834.79,0
57019000,1410358.3,1410358.3,0
57021000,2070753,2070753,0
57022000,59044.42,59044.42,0
57023100,63191.91000000002,63191.91000000002,0
57023200,359212.7,359212.7,0
57023900,29176.03999999999,29176.03999999999,0
57024100,95146.95,95146.95,0
57024200,3590885.85,3590885.85,0
57024900,426392.76,426392.76,0
57025010,5957.65,5957.65,0
57025020,156874.73,156874.73,0
57025090,19353.17,19353.17,0
57029100,141724.49,141724.49,0
57029200,1341011.96,1341011.96,0
57029900,430572.1200000001,430572.1200000001,0
57030000,24692,0,-24692
57031000,207674.63,207674.63,0
57032000,233623.28,233623.28,0
57032100,374661.08,374661.08,0
57032900,3065717.99,3065717.99,0
57033000,49601.11,49601.11,0
57033100,291761.45,291761.45,0
57033900,2428223.959999999,2428223.959999999,0
57039000,1458932.81,3330459.37,1871526.559999999
57039200,1871526.559999999,0,-1871526.559999999
57041000,56396.23,56396.23,0
57042000,28986.74,28986.74,0
57049000,283710.68,283710.68,0
57050000,1961188.25,1961188.25,0
57074900,32,0,-32
57089909,100,0,-100
57089990,215.2,0,-215.2
57170013,9.5,0,-9.5
57500071,52.38,0,-52.38
58002109,37.5,0,-37.5
58006000,3.9,0,-3.9
58011000,12602.81,12602.81,0
58012100,54404.36000000001,54404.36000000001,0
58012200,4389.6,4389.6,0
58012300,13404.42,13404.42,0
58012600,46378.23,46378.23,0
58012700,2312.52,2312.52,0
58013100,15699.06,15699.06,0
58013200,31811.06,31811.06,0
58013300,69819.88,69819.88,0
58013600,391404.91,391404.91,0
58013700,185598.32,185598.32,0
58019000,118246.88,118246.88,0
58021000,29430.63999999999,29430.63999999999,0
58021900,636.26,636.26,0
58022000,59376.01000000001,59376.01000000001,0
58023000,73746.08,73746.08,0
58030010,10081.24,10081.24,0
58030090,46820.3,46820.3,0
58031490,1250,0,-1250
58041010,679.48,679.48,0
58041090,222939.05,222939.05,0
58042100,114678.37,114678.37,0
58042910,16822.61,16822.61,0
58042990,5798.54,5798.54,0
58043010,6605.99,6605.99,0
58043090,41349.33999999998,41349.33999999998,0
58050010,43813.59,43813.59,0
58050020,78928.27,78928.27,0
58050090,605800.76,605800.76,0
58052000,15,0,-15
58061000,102819.4,102819.4,0
58062000,184993.54,184993.54,0
58062001,90.06,0,-90.06
58063100,54135.35000000001,54135.35000000001,0
58063200,2537637.76,2537637.76,0
58063900,123016.46,123016.46,0
58064000,39625.76,39625.76,0
58071000,693214.34,693214.34,0
58071090,517.39,0,-517.39
58079000,149713.42,149713.42,0
58081000,116008.83,116008.83,0
58089000,138299.38,138299.38,0
58090000,10489.19,10489.19,0
58090099,676,0,-676
58101000,7980.57,7980.57,0
58109100,314268.97,314268.97,0
58109200,170400.62,170400.62,0
58109900,182174.66,182174.66,0
58110000,747493.47,747493.47,0
58118020,196,0,-196
58176241,527,0,-527
58224200,2980,0,-2980
58286482,420,0,-420
58291011,39.9,0,-39.9
58363090,846,0,-846
58395000,35.94,0,-35.94
58420000,24,0,-24
58462580,72,0,-72
58487488,70,0,-70
58740000,815,0,-815
58933320,66,0,-66
58963010,2100,0,-2100
58963012,50,0,-50
58963201,24,0,-24
58963214,550,0,-550
58966545,290,0,-290
58969845,20,0,-20
58996666,2340,0,-2340
58998598,70,0,-70
58999663,419,0,-419
59000000,14.56,0,-14.56
59009000,620,0,-620
59011000,205910.31,205910.31,0
59019000,57421.57000000001,57421.57000000001,0
59021010,28320.38,28320.38,0
59021090,6317.48,6317.48,0
59022000,22080.98,22080.98,0
59029000,10420.51,10420.51,0
59031000,4636203.399999999,4636203.399999999,0
59032000,101403.39,101403.39,0
59033100,117,0,-117
59039000,497590.78,497590.78,0
59041000,68,68,0
59049000,28677.5,28677.5,0
59050000,223988.03,223988.03,0
59051000,132,0,-132
59061000,2606114.339999999,2606114.339999999,0
59061010,725.5,0,-725.5
59069100,17398.27,17398.27,0
59069900,145914.24,145914.24,0
59070000,481566.9299999999,481566.9299999999,0
59072200,1028.3,0,-1028.3
59080000,50798.56999999999,50798.56999999999,0
59090000,12257947.62,12257947.62,0
59099000,486.64,0,-486.64
59100000,4863730.32,4863730.32,0
59111000,204204.14,204204.14,0
59112010,147678.27,147678.27,0
59112090,114580.38,114580.38,0
59113100,33.08000000000001,33.08000000000001,0
59113200,3768.059999999999,3768.059999999999,0
59114000,75146.09,75146.09,0
59119000,4603418.82,4603418.82,0
59119090,154.76,0,-154.76
59503300,90,0,-90
59852101,79,0,-79
59877745,4664,0,-4664
59900000,340,0,-340
60006320,12679,0,-12679
60011000,5226,0,-5226
60011010,115617.95,115617.95,0
60011020,343943.19,343943.19,0
60011090,48806.44,48806.44,0
60012100,34877.73999999999,34877.73999999999,0
60012200,30914.42,30914.42,0
60012900,9184.610000000002,9184.610000000002,0
60019100,1805.950000000001,1805.950000000001,0
60019200,454434.6799999999,454434.6799999999,0
60019900,46822.44,46822.44,0
60023020,133.6,133.6,0
60024010,2286.57,2286.57,0
60024020,12561.11,12561.11,0
60024090,1765,1765,0
60029010,12352.98,12352.98,0
60029020,3212.37,3212.37,0
60029090,2717.91,2717.91,0
60029200,2830.16,2830.16,0
60031000,7.16,7.16,0
60032000,18845.89,18845.89,0
60032090,280.89,0,-280.89
60033000,636.07,636.07,0
60034000,468.3,468.3,0
60039000,113139.87,113139.87,0
60041011,15633,15633,0
60041012,284,284,0
60041013,2226.05,2226.05,0
60041014,650,650,0
60041031,228.06,228.06,0
60041032,52868.45,52868.45,0
60041033,1359.09,1359.09,0
60041034,9638.02,9638.02,0
60041041,665.9,665.9,0
60041042,3430.97,3430.97,0
60041043,19853.95,19853.95,0
60041044,419.66,419.66,0
60041093,1276.22,1276.22,0
60049010,58942.04999999998,58942.04999999998,0
60049030,57610.78,57610.78,0
60049040,62.99,62.99,0
60049059,371,0,-371
60049090,27439.85,27439.85,0
60052200,100,100,0
60052300,8756.789999999999,8756.789999999999,0
60052400,125,125,0
60053000,1484,0,-1484
60053200,7531.94,7531.94,0
60053300,32874.77,32874.77,0
60053500,45366.1,45366.1,0
60053600,2266288.23,2266288.23,0
60053700,84751.87,84751.87,0
60053800,2796854.27,2796854.27,0
60053900,47914.5,47914.5,0
60054100,9783.48,9783.48,0
60054200,618.2,618.2,0
60054300,824.07,824.07,0
60054400,5247.5,5247.5,0
60059090,5714858.689999999,5714858.689999999,0
60061000,28111.55,28111.55,0
60062100,13118478.81,13118478.81,0
60062200,284332.2700000001,284332.2700000001,0
60062300,13154.42,13154.42,0
60062400,11348.82,11348.82,0
60063100,1311.1,1311.1,0
60063110,9948.18,9948.18,0
60063120,32746.37,32746.37,0
60063130,14776.05,14776.05,0
60063190,4729.900000000001,4729.900000000001,0
60063200,10108.35,10108.35,0
60063210,48708.09,48708.09,0
60063220,505415.8,505415.8,0
60063290,96528.52,96528.52,0
60063300,140.58,140.58,0
60063310,194940.35,194940.35,0
60063320,35229.39,35229.39,0
60063390,1641.4,1641.4,0
60063410,74712.29,74712.29,0
60063420,15184.35,15184.35,0
60063430,1829.9,1829.9,0
60063490,361647.78,361647.78,0
60064100,754.7,754.7,0
60064200,119533.71,119533.71,0
60064300,1075.15,1075.15,0
60064400,58108,58108,0
60069000,808329.55,808329.55,0
60069100,149.85,0,-149.85
60310000,120,0,-120
60637106,245,0,-245
60870899,20,0,-20
61010000,3246.86,0,-3246.86
61012000,663406.9999999999,663406.9999999999,0
61013000,1755980.97,1755980.97,0
61014200,3452.4,0,-3452.4
61019000,4590,4590,0
61019010,105334.07,105334.07,0
61019090,737958.36,737958.36,0
61021000,286601.3,286601.3,0
61021990,2100,0,-2100
61022000,427300.2,427300.2,0
61023000,878042.4299999998,878042.4299999998,0
61024200,202.94,0,-202.94
61026400,2575,0,-2575
61029000,440243.0000000001,440243.0000000001,0
61031010,38617.47,38617.47,0
61031020,532978.52,532978.52,0
61031090,406027.8,406027.8,0
61031900,1439,1439,0
61032200,823828.2499999999,823828.2499999999,0
61032220,255,0,-255
61032300,359737.08,359737.08,0
61032910,2038.49,2038.49,0
61032990,315660.1,315660.1,0
61033100,48030.5,48030.5,0
61033200,35873.3,35873.3,0
61033300,32994.01,32994.01,0
61033900,47829.38,47829.38,0
61034100,331018.16,331018.16,0
61034200,3293587.8,3293587.8,0
61034300,1603364.51,1603364.51,0
61034900,2856695.39,2856695.39,0
61039990,677.8,0,-677.8
61041300,20654.75,20654.75,0
61041900,199.9,199.9,0
61041910,2503.8,2503.8,0
61041920,4208.93,4208.93,0
61041990,855929.16,855929.16,0
61042200,386070.21,386070.21,0
61042300,207047.18,207047.18,0
61042900,899.9,899.9,0
61042910,1036.06,1036.06,0
61042990,235505.03,235505.03,0
61043100,75058.34000000001,75058.34000000001,0
61043200,80270.43999999999,80270.43999999999,0
61043300,155180.24,155180.24,0
61043900,520325.64,520325.64,0
61044000,1631.12,0,-1631.12
61044100,58242.58000000001,58242.58000000001,0
61044200,1413616.07,1413616.07,0
61044300,1718454.71,1718454.71,0
61044400,637312.9899999998,637312.9899999998,0
61044900,1564966.99,1564966.99,0
61045100,32477.13,32477.13,0
61045200,186185.76,186185.76,0
61045300,522675.3799999999,522675.3799999999,0
61045900,491185.0299999999,491185.0299999999,0
61046000,7762.45,0,-7762.45
61046100,244141.81,244141.81,0
61046200,2604166.509999999,2604166.509999999,0
61046300,2580668.11,2580668.11,0
61046630,2850,0,-2850
61046900,2593100.23,2593100.23,0
61050000,1350.61,0,-1350.61
61050020,90,0,-90
61051000,7888336.789999999,7888336.789999999,0
61051010,2870,0,-2870
61052000,3534847,3534847,0
61059000,6051090.939999999,6051090.939999999,0
61061000,1574291.12,1574291.12,0
61061020,19.99,0,-19.99
61062000,3935934.9,3935934.9,0
61069000,2697564.88,2697564.88,0
61071100,391751.1700000002,391751.1700000002,0
61071200,206045.84,206045.84,0
61071900,22790.54,22790.54,0
61072100,132687.55,132687.55,0
61072200,60407.76999999999,60407.76999999999,0
61072900,111114.8,111114.8,0
61079100,87689.98999999999,87689.98999999999,0
61079200,3471.1,3471.1,0
61079910,74643.14,74643.14,0
