codigo_ncm,nome_ncm,codigo_produto,descricao_produto
85182200,Alto-falantes (altifalantes) múltiplos montados no mesmo receptáculo,26003,Material eletrônico e equip. de comunicações
85182900,Outros alto-falantes,26003,Material eletrônico e equip. de comunicações
85182910,Piezelétricos próprios para aparelhos telefônicos,26003,Material eletrônico e equip. de comunicações
85182990,Outros próprios para aparelhos telefônicos,26003,Material eletrônico e equip. de comunicações
85183000,"Fones de ouvido, mesmo combinados com um microfone, e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes (altifalantes)",26003,Material eletrônico e equip. de comunicações
85184000,Amplificadores elétricos de audiofrequência,26003,Material eletrônico e equip. de comunicações
85185000,Aparelhos elétricos de amplificação de som,26003,Material eletrônico e equip. de comunicações
85189010,Partes de alto-falantes,26003,Material eletrônico e equip. de comunicações
85189090,"Partes de microfones, fones de ouvido, amplificadores, etc",26003,Material eletrônico e equip. de comunicações
85192000,"Aparelhos que funcionem por introdução de moedas, papéis-moeda, cartões de banco, fichas ou por outros meios de pagamento",26003,Material eletrônico e equip. de comunicações
85193000,Toca-discos sem dispositivos de amplificação de som,26003,Material eletrônico e equip. de comunicações
85195000,Secretárias eletrônicas,26003,Material eletrônico e equip. de comunicações
85198110,"Aparelhos de reprodução de som, com sistema de leitura óptica por laser (leitores de discos compactos)",26003,Material eletrônico e equip. de comunicações
85198120,Gravadores de som de cabines de aeronaves,26003,Material eletrônico e equip. de comunicações
85198190,"Outros gravadores de suporte magnético, sem dispositivo de reprodução do som",26003,Material eletrônico e equip. de comunicações
85198900,Outros aparelhos de gravação e de reprodução de som,26003,Material eletrônico e equip. de comunicações
85199990,Outros aparelhos de reprodução do som,26003,Material eletrônico e equip. de comunicações
85211010,"Gravador-reprodutor de fita magnética, sem sintonizador",26003,Material eletrônico e equip. de comunicações
85211081,"Aparelhos videofônicos de gravação ou de reprodução, em cassete, de largura de fita igual a 12,65 mm (1/2"")",26003,Material eletrônico e equip. de comunicações
85211089,"Outros aparelhos videofônicos de gravação ou de reprodução, em cassete, para fitas de largura inferior a 19,05 mm (3/4"")",26003,Material eletrônico e equip. de comunicações
85211090,"Outros aparelhos videofônicos de gravação ou de reprodução, em cassete, para fitas de largura superior ou igual a 19,05 mm (3/4"")",26003,Material eletrônico e equip. de comunicações
85219000,Outros aparelhos videofônicos de gravação/reprodução,26003,Material eletrônico e equip. de comunicações
85219010,"Gravador-reprodutor e editor de imagem e som, em discos, por meio magnético, óptico ou optomagnético",26003,Material eletrônico e equip. de comunicações
85219090,Outros aparelhos videofônicos de gravação/reprodução,26003,Material eletrônico e equip. de comunicações
85221000,"Fonocaptores, para aparelhos de gravação/reprodução",26003,Material eletrônico e equip. de comunicações
85229000,"Outras partes e acessórios reconhecíveis como sendo exclusiva ou principalmente destinados aos aparelhos das posições 85.19 ou 85.21, não classificadas em códigos anteriores",26003,Material eletrônico e equip. de comunicações
85229010,"Agulhas com ponta de pedra preciosa, para aparelhos de reprodução",26003,Material eletrônico e equip. de comunicações
85229020,Gabinetes para aparelhos de gravação/reprodução,26003,Material eletrônico e equip. de comunicações
85229030,Chassis ou suportes para aparelhos de gravação/reprodução,26003,Material eletrônico e equip. de comunicações
85229040,"Leitores de som, magnéticos, para aparelhos de reprodução",26003,Material eletrônico e equip. de comunicações
85229050,"Mecanismos toca-discos, mesmo com cambiador, para aparelhos de gravação/reprodução",26003,Material eletrônico e equip. de comunicações
85229090,Outras partes e acessórios para aparelhos de gravação/reprodução,26003,Material eletrônico e equip. de comunicações
85232090,Outros discos magnéticos não gravados,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232110,Cartôes magnéticos não gravados,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232120,Cartões magnéticos gravados,18001,Serviços de impressão e reprodução
85232911,"Discos magnéticos não gravados, dos tipos utilizados em unidades de discos rígidos",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232919,Outros discos magnéticos não gravados,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232921,"Fitas magnéticas, não gravadas, de largura não superior a 4 mm, em cassetes",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232922,"Fitas magnéticas, não gravadas, de largura superior a 4 mm mas inferior ou igual a 6,5 mm",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232923,"Fitas magnéticas, não gravadas, de largura superior a 6,5 mm mas inferior ou igual a 50,8 mm (2""), em rolos ou carretéis",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232924,"Fitas magnéticas, não gravadas, de largura superior a 6,5 mm mas inferior ou igual a 50,8 mm (2""), de largura superior a 6,5 mm, em cassetes para gravação de vídeo",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232929,Outras fitas magnéticas não gravadas,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85232931,"Fitas magnéticas, gravadas, para reprodução de fenômenos diferentes do som ou da imagem",59801,"Serviços cinematográficos, música, rádio e televisão"
85232932,"Fitas magnéticas, gravadas, de largura não superior a 4 mm, em cartuchos ou cassetes, exceto as do subitem 8523.29.31",59801,"Serviços cinematográficos, música, rádio e televisão"
85232933,"Fitas magnéticas, gravadas, de largura não superior a 4 mm, de largura superior a 6,5 mm, exceto as do subitem 8523.29.31",59801,"Serviços cinematográficos, música, rádio e televisão"
85232939,"Fitas magnéticas, gravadas, de largura > 4 mm, e < 6,5 mm",59801,"Serviços cinematográficos, música, rádio e televisão"
85232990,"Outros discos, fitas, suporte para gravação de som, não gravados",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85234011,"Discos por leitura por raio laser, podendo ser gravado uma única vez",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85234019,Outros suportes preparados para gravação de som/semelhantes,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85234021,"Disco gravado, por sistema de raio laser, para reprodução só do som",59801,"Serviços cinematográficos, música, rádio e televisão"
85234022,"Discos para sistema ""laser"", para reprodução diferente de som ou imagem",59801,"Serviços cinematográficos, música, rádio e televisão"
85234029,Outros discos para sistema de leitura por raio laser,59801,"Serviços cinematográficos, música, rádio e televisão"
85234110,Discos para sistema de leitura por raios laser com possibilidade de serem gravados uma única vez,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85234190,Outros discos para sistema de leitura por raio laser,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85234910,"Discos para leitura por laser, para reprodução apenas do som",59801,"Serviços cinematográficos, música, rádio e televisão"
85234920,Discos para reprodução de fenômenos diferentes do som ou da imagem,59801,"Serviços cinematográficos, música, rádio e televisão"
85234990,Outros suportes ópticos,59801,"Serviços cinematográficos, música, rádio e televisão"
85235110,Cartões de memória (memory cards),26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85235190,Outros dispositivos de armazenamento não volátil de dados,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85235200,Cartões inteligentes,26001,Componentes eletrônicos
85235210,"	
Cartões e etiquetas de acionamento por aproximação",26001,Componentes eletrônicos
85235290,Outros cartões inteligentes,26001,Componentes eletrônicos
85235900,Outros suportes de semicondutores,27001,"Máquinas, aparelhos e materiais elétricos"
85235910,Cartões e etiquetas de acionamento por aproximação,27001,"Máquinas, aparelhos e materiais elétricos"
85235990,Outros,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85238000,Outros suportes preparados para gravação de som/semelhantes,59801,"Serviços cinematográficos, música, rádio e televisão"
85239000,"Outros suportes para gravação de som/semelhantes, não gravados",59801,"Serviços cinematográficos, música, rádio e televisão"
85239090,"Outros suportes para gravação de som/semelhantes, não gravados",59801,"Serviços cinematográficos, música, rádio e televisão"
85241100,"Módulos de visualização de tela (ecrã) plana, mesmo que incorporem telas sensíveis ao toque (ecrãs tácteis), sem controladores (drivers) nem circuitos de controle, de cristais líquidos",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85241200,"Módulos de visualização de tela (ecrã) plana, mesmo que incorporem telas sensíveis ao toque (ecrãs tácteis), sem controladores (drivers) nem circuitos de controle, de diodos emissores de luz orgânicos (OLED)",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85241900,"Outros módulos de visualização de tela (ecrã) plana, mesmo que incorporem telas sensíveis ao toque (ecrãs tácteis), sem controladores (drivers) nem circuitos de controle",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85243900,"Outros discos gravados, para leitura por raio ""laser""",59801,"Serviços cinematográficos, música, rádio e televisão"
85249100,"Outros suportes gravados, para reprodução de fenômeno diferente de som ou imagem",26002,Máquinas para escritório e equip. de informática
85249200,"Outros módulos de visualização de tela (ecrã) plana, mesmo que incorporem telas sensíveis ao toque (ecrãs tácteis), de diodos emissores de luz orgânicos (OLED)",26002,Máquinas para escritório e equip. de informática
85249900,"Outros suportes para gravação de som/semelhantes, gravados, etc",26002,Máquinas para escritório e equip. de informática
85252019,Outros aparelhos transmissores/receptores de telecomunicação satélite,26003,Material eletrônico e equip. de comunicações
85252024,"Terminais moveis de telefonia celular, para veículos automóveis",26003,Material eletrônico e equip. de comunicações
85252029,Outros aparelhos transmissores/receptores de telefonia celular,26003,Material eletrônico e equip. de comunicações
85252030,Aparelhos transmissores/receptores do tipo modulador-demodulador,26003,Material eletrônico e equip. de comunicações
85255011,Aparelho de radiofusão em AM,26003,Material eletrônico e equip. de comunicações
85255012,Aparelho de radiodifusão em FM,26003,Material eletrônico e equip. de comunicações
85255019,Outros aparelhos de transmissão para radiodifusão,26003,Material eletrônico e equip. de comunicações
85255021,"Aparelho de televisão, de frequência superior a 7 GHz",26003,Material eletrônico e equip. de comunicações
85255022,"Aparelho de televisão, em banda UHF, de frequência superior ou igual a 2,0 GHz e inferior ou igual a 2,7 GHz, com potência de saída superior ou igual a 10 W e inferior ou igual a 100 W",26003,Material eletrônico e equip. de comunicações
85255023,"Aparelho de televisão, em banda UHF, com potência de saída superior a 10 kW",26003,Material eletrônico e equip. de comunicações
85255024,"Aparelho de televisão, em banda VHF, com potência de saída superior ou igual a 20 kW",26003,Material eletrônico e equip. de comunicações
85255029,Outros aparelhos transmissores de televisão,26003,Material eletrônico e equip. de comunicações
85256010,"Aparelhos transmissores (emissores) que incorporem um aparelho receptor, de radiodifusão",26003,Material eletrônico e equip. de comunicações
85256020,"Aparelhos transmissores (emissores) que incorporem um aparelho receptor, de televisão, de frequência superior a 7 GHz",26003,Material eletrônico e equip. de comunicações
85256090,Outros aparelhos transmissores com receptor de TV,26003,Material eletrônico e equip. de comunicações
85258011,"Câmeras de televisão, com três ou mais captadores de imagem",26003,Material eletrônico e equip. de comunicações
85258012,"Câmeras de televisão, com sensor de imagem a semicondutor tipo CCD, de mais de 490 x 580 elementos de imagem (pixels) ativos, sensíveis a intensidades de iluminação inferiores a 0,20 lux",26003,Material eletrônico e equip. de comunicações
85258013,"Outras câmeras de televisão, próprias para captar imagens exclusivamente no espectro infravermelho de comprimento de onda superior ou igual a 2 micrômetros (mícrons) e inferior ou igual a 14 micrômetros (mícrons)",26003,Material eletrônico e equip. de comunicações
85258014,"Câmeras de televisão com sensor de imagem a semicondutor tipo CMOS, de mais de 490 x 580 elementos de imagem (pixels) ativos, sensíveis a intensidades de iluminação inferiores a 0,20 lux",26003,Material eletrônico e equip. de comunicações
85258015,"Outras câmeras de televisão próprias para captar imagens exclusivamente no espectro infravermelho de comprimento de onda igual ou superior a 2 micrômetros (mícrons), mas não superior a 14 micrômetros (mícrons)",26003,Material eletrônico e equip. de comunicações
85258019,Outras câmeras de televisão,26003,Material eletrônico e equip. de comunicações
85258021,"Câmeras fotográficas digitais e câmeras de vídeo, com três ou mais captadores de imagem",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85258022,"Outras câmeras fotográficas digitais e câmeras de vídeo, próprias para captar imagens exclusivamente no espectro infravermelho de comprimento de onda superior ou igual a 2 micrômetros (mícrons) e inferior ou igual a 14 micrômetros (mícrons)",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85258029,Outras câmeras de vídeo de imagens fixas,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85258100,"Câmeras de televisão, câmeras fotográficas digitais e câmeras de vídeo ultrarrápidas, mencionadas na Nota de subposições 1 do presente Capítulo",26003,Material eletrônico e equip. de comunicações
85258200,"Outras câmeras de televisão, câmeras fotográficas digitais e câmeras de vídeo, resistentes à radiação, mencionadas na Nota de subposições 2 do presente Capítulo",26003,Material eletrônico e equip. de comunicações
85258300,"Outras câmeras de televisão, câmeras fotográficas digitais e câmeras de vídeo, de visão noturna, mencionadas na Nota de subposições 3 do presente Capítulo",26003,Material eletrônico e equip. de comunicações
85258911,Outras câmeras de televisão com três ou mais captadores de imagem,26003,Material eletrônico e equip. de comunicações
85258912,"Outras câmeras de televisão com sensor de imagem a semicondutor tipo CCD, de mais de 490 x 580 elementos de imagem (pixels) ativos, sensíveis a intensidades de iluminação inferiores a 0,20 lux",26003,Material eletrônico e equip. de comunicações
85258913,"Outras câmeras de televisão com sensor de imagem a semicondutor tipo cmos, de mais de 490 x 580 elementos de imagem (pixels) ativos, sensíveis a intensidades de iluminação inferiores a 0,20 lux",26003,Material eletrônico e equip. de comunicações
85258914,"Outras câmeras de televisão, próprias para captar imagens exclusivamente no espectro infravermelho de comprimento de onda igual ou superior a 2 micrômetros (mícrons), mas não superior a 14 micrômetros (mícrons)",26003,Material eletrônico e equip. de comunicações
85258919,Outras câmeras de televisão,26003,Material eletrônico e equip. de comunicações
85258921,"Câmeras fotográficas digitais e câmeras de vídeo, com três ou mais captadores de imagem",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85258922,"Outras câmeras fotográficas digitais e câmeras de vídeo, próprias para captar imagens exclusivamente no espectro infravermelho de comprimento de onda igual ou superior a 2 micrômetros (mícrons), mas não superior a 14 micrômetros (mícrons)",26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85258929,Outras câmeras fotográficas digitais e câmeras de vídeo,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85261000,Aparelhos de radiodetecção e de radiossondagem (radar),26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85269100,Aparelhos de radionavegação,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85269200,Aparelhos de radiotelecomando,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85271200,Rádios toca-fitas de bolso,26003,Material eletrônico e equip. de comunicações
85271300,Outros aparelhos combinados com aparelhos de gravação ou reprodução do som,26003,Material eletrônico e equip. de comunicações
85271310,"Outros aparelhos receptores radiodifusores, combinados com toca-fitas, à pilha ou eletricidade",26003,Material eletrônico e equip. de comunicações
85271320,"Aparelhos receptores a rádio, combinados com toca-fitas/gravadores, à pilha/elétricidade",26003,Material eletrônico e equip. de comunicações
85271330,"Aparelho receptor de rádio combinado com toca-discos/fitas/gravadores, à pilha",26003,Material eletrônico e equip. de comunicações
85271390,"Outros aparelhos receptores de radiodifusão, combinados com aparelhos de som, à pilha ou eletricidade",26003,Material eletrônico e equip. de comunicações
85271900,"Outros aparelhos receptores de radiodifusão suscetíveis de funcionarem sem fonte externa de energia, não classificados em códigos anteriores",26003,Material eletrônico e equip. de comunicações
85271910,"Aparelhos receptores de rádio, combinado com  relógio, a pilha ou eletricidade",26003,Material eletrônico e equip. de comunicações
85271990,"Outros aparelhos receptores de radiodifusão, à pilha/elétricos, etc",26003,Material eletrônico e equip. de comunicações
85272100,"Aparelhos receptores de radiodifusão que só funcionem com fonte externa de energia, do tipo utilizado em veículos automóveis, combinados com um aparelho de gravação ou reprodução de som",26003,Material eletrônico e equip. de comunicações
85272110,"Aparelhos receptores de rádio com toca-fitas, para veículos automóveis",26003,Material eletrônico e equip. de comunicações
85272190,"Outros aparelhos receptores radiodifusão com aparelhos de som, para veículos automóveis",26003,Material eletrônico e equip. de comunicações
85272900,"Outros aparelhos receptores de radiodifusão, para veículos automóveis, etc",26003,Material eletrônico e equip. de comunicações
85279090,"Outros aparelhos receptores de radiotelefonia/radiotelegrafia/radiodifusão, etc.",26003,Material eletrônico e equip. de comunicações
85279100,"Aparelhos receptores para radiodifusão, com aparelho de gravação ou reprodução do som",26003,Material eletrônico e equip. de comunicações
85279110,"Outros aparelhos receptores de radiodifusão, combinado com toca-fitas e gravador",26003,Material eletrônico e equip. de comunicações
85279120,"Outros aparelhos receptores de radiodifusão, combinado com toca-fitas/discos, gravados",26003,Material eletrônico e equip. de comunicações
85279190,Outros aparelhos receptores combinados com aparelhos de gravação/reprodução do som,26003,Material eletrônico e equip. de comunicações
85279200,"Outros receptores não combinados com aparelhos de gravação/reprodução do som, mas combinados com relógio",26003,Material eletrônico e equip. de comunicações
85279910,"Amplificador com sintonizador (""receiver"")",26003,Material eletrônico e equip. de comunicações
85279990,Outros aparelhos recptores radiodifusão c/radiotel.-radioteleg.,26003,Material eletrônico e equip. de comunicações
85281290,"Outros aparelhos de recepção de televisão à cores, mesmo com aparelhos de som/imagem",26003,Material eletrônico e equip. de comunicações
85284110,"Monitores com tubo de raios catódicos, dos tipos exclusiva ou principalmente utilizados num sistema automático para processamento de dados da posição 84.71, monocromáticos",26002,Máquinas para escritório e equip. de informática
85284120,"Monitores com tubo de raios catódicos, dos tipos exclusiva ou principalmente utilizados num sistema automático para processamento de dados da posição 84.71, policromáticos",26002,Máquinas para escritório e equip. de informática
85284200,Monitores com tubo de raios catódicos capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina,26002,Máquinas para escritório e equip. de informática
85284210,"Monitores com tubo de raios catódicos, capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina, monocromáticos",26002,Máquinas para escritório e equip. de informática
85284220,"Monitores com tubo de raios catódicos, capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina, policromáticos",26002,Máquinas para escritório e equip. de informática
85284910,"Monitores com tubo de raios catódicos, monocromáticos",26003,Material eletrônico e equip. de comunicações
85284921,"Monitores de vídeo, policromáticos, com dispositivos de seleção de varredura (underscanning) e de retardo de sincronismo horizontal e vertical (H/V delay ou pulse cross)",26003,Material eletrônico e equip. de comunicações
85284929,"Monitores com tubo de raios catódicos, policromáticos",26003,Material eletrônico e equip. de comunicações
85284930,"Outros monitores com tubo de raios catódicos, policromáticos, com dispositivos de seleção de varredura (underscanning) e de retardo de sincronismo horizontal e vertical (H/V delay ou pulse cross)",26002,Máquinas para escritório e equip. de informática
85284990,"Outros monitores com tubo de raios catódicos, não classificados em códigos anteriores",26002,Máquinas para escritório e equip. de informática
85285110,"Outros monitores, dos tipos exclusiva ou principalmente utilizados num sistema automático para processamento de dados da posição 84.71, monocromáticos",26002,Máquinas para escritório e equip. de informática
85285120,"Outros monitores, dos tipos exclusiva ou principalmente utilizados num sistema automático para processamento de dados da posição 84.71, policromáticos",26002,Máquinas para escritório e equip. de informática
85285200,Outros monitores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina,26002,Máquinas para escritório e equip. de informática
85285210,"Outros monitores, capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina, monocromáticos",26002,Máquinas para escritório e equip. de informática
85285220,"Outros monitores, capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina, policromáticos",26002,Máquinas para escritório e equip. de informática
85285900,"Outros monitores, que não incorporem aparelho receptor de televisão, não classificados em códigos anteriores",26002,Máquinas para escritório e equip. de informática
85285910,Outros monitores monocromáticos,26003,Material eletrônico e equip. de comunicações
85285920,Outros monitores policromáticos,26003,Material eletrônico e equip. de comunicações
85286100,"Projetores, dos tipos exclusiva ou principalmente utilizados num sistema automático para processamento de dados da posição 84.71",26002,Máquinas para escritório e equip. de informática
85286200,"Projetores, capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina",26002,Máquinas para escritório e equip. de informática
85286910,"Projetores, com tecnologia de dispositivo digital de microespelhos (DMD - Digital Micromirror Device)",26003,Material eletrônico e equip. de comunicações
85286990,Outros projetores,26003,Material eletrônico e equip. de comunicações
85287111,"Receptor-decodificador integrado (IRD) de sinais digitalizados de vídeo codificados,sem saída de RF modulada nos canais 3 ou 4,com saídas de áudio balanceadas com impedância de 600 Ohms, próprio para montagem em racks e com saída de vídeo com conector BNC",26003,Material eletrônico e equip. de comunicações
85287119,Outro receptor-decodificador integrado (IRD) de sinais digitalizados de vídeo codificados,26003,Material eletrônico e equip. de comunicações
85287190,"Outros aparelhos receptores de televisão, mesmo combinado, com outras cores",26003,Material eletrônico e equip. de comunicações
85287200,"Outros aparelhos receptores de televisão, a cores (policromo)",26003,Material eletrônico e equip. de comunicações
85287300,"Outros aparelhos receptores de televisão, a preto e branco ou outros monocromos",26003,Material eletrônico e equip. de comunicações
85291011,"Antenas com refletor parabólico, exceto para telefone celular",26003,Material eletrônico e equip. de comunicações
85291019,"Outras antenas, exceto para telefones celulares",26003,Material eletrônico e equip. de comunicações
85291020,"Antenas para telefones celulares portáteis, exceto telescópicas",26003,Material eletrônico e equip. de comunicações
85291090,"Outras antenas e refletores de antenas, e suas partes",26003,Material eletrônico e equip. de comunicações
85299011,"Gabinetes e bastidores, de aparelhos transmissores e receptores",26003,Material eletrônico e equip. de comunicações
85299012,"Circuitos impressos com componentes elétricos ou eletrônicos, montados, para aparelhos transmissores e receptores",26003,Material eletrônico e equip. de comunicações
85299019,Outras partes para aparelhos transmissores/receptores,26003,Material eletrônico e equip. de comunicações
85299020,"Outras partes para aparelhos receptores de radiodifusão, televisão, etc.",26003,Material eletrônico e equip. de comunicações
85299030,Outras partes para aparelhos de radiodetecção e radiosondagem,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85299040,Outras partes para aparelhos de radionavegação,26004,"Equip. de medida, teste e controle, ópticos e eletromédicos"
85299050,"Outras partes para módulos de visualização de tela (ecrã) plana, mesmo que incorporem telas sensíveis ao toque (ecrãs tácteis)",26003,Material eletrônico e equip. de comunicações
85299090,Outras partes para aparelhos de radiotelecomando/câmeras de TV/vídeo,26003,Material eletrônico e equip. de comunicações
85301010,Aparelhos eletrônicos digitais para controle de tráfego de vias férreas,27001,"Máquinas, aparelhos e materiais elétricos"
85301090,"Outros aparelhos elétricos de sinalização, etc, para vias férreas",27001,"Máquinas, aparelhos e materiais elétricos"
85308010,Aparelhos eletrônicos digitais para controle de tráfego de automotores,27001,"Máquinas, aparelhos e materiais elétricos"
85308090,"Outros aparelhos elétricos de sinalização, etc, para vias terrestres, etc",27001,"Máquinas, aparelhos e materiais elétricos"
85309000,"Partes de aparelhos elétricos de sinalização, etc, para vias férreas, etc",27001,"Máquinas, aparelhos e materiais elétricos"
85311010,Alarmes contra incêndio ou sobreaquecimento,27001,"Máquinas, aparelhos e materiais elétricos"
85311090,"Outros aparelhos elétricos de alarme, para proteção contra roubo",27001,"Máquinas, aparelhos e materiais elétricos"
85312000,Painéis indicadores com dispositivos de cristais líquidos (LCD) ou de diodos emissores de luz (LED),27001,"Máquinas, aparelhos e materiais elétricos"
85318000,Outros aparelhos elétricos de sinalização acústica/visual,27001,"Máquinas, aparelhos e materiais elétricos"
85319000,Partes de aparelhos elétricos de sinalização acústica ou visual,27001,"Máquinas, aparelhos e materiais elétricos"
85321000,"Condensadores fixos concebidos para linhas elétricas de 50/60 Hz e capazes de absorver uma potência reativa igual ou superior a 0,5 kvar (condensadores de potência)",27001,"Máquinas, aparelhos e materiais elétricos"
85322111,"Condensador fixo elétrico, de tântalo, próprios para montagem em superfície (SMD - Surface Mounted Device), com tensão de isolação inferior ou igual a 125 V",27001,"Máquinas, aparelhos e materiais elétricos"
85322119,"Outros condensadores fixos elétricos, de tântalo, próprios para montagem em superfície (SMD - Surface Mounted Device)",27001,"Máquinas, aparelhos e materiais elétricos"
85322120,"Outros condensadores fixos eletrolítico, de tântalo, próprios para montagem por inserção (PHP - Pin Through Hole)",27001,"Máquinas, aparelhos e materiais elétricos"
85322190,"Outros condensadores fixos eletrolítico, de tântalo",27001,"Máquinas, aparelhos e materiais elétricos"
85322200,"Condensador fixo eletrolítico, de alumínio",27001,"Máquinas, aparelhos e materiais elétricos"
85322310,"Condensadores fixos com dielétrico de cerâmica, de uma só camada, próprios para montagem em superfície (SMD - Surface Mounted Device)",27001,"Máquinas, aparelhos e materiais elétricos"
85322390,"Outros condensadores fixos com dielétrico de cerâmica, de uma só camada",27001,"Máquinas, aparelhos e materiais elétricos"
85322410,"Outros condensadores fixos, com dielétrico de cerâmica, de camadas múltiplas, próprios para montagem em superfície (SMD - Surface Mounted Device)",27001,"Máquinas, aparelhos e materiais elétricos"
85322420,Outros condensadores fixos próprios para montagem por inserção (PHP - Pin Through Hole),27001,"Máquinas, aparelhos e materiais elétricos"
85322490,"Outros condensadores fixos, com dielétrico de cerâmica, de camadas múltiplas",27001,"Máquinas, aparelhos e materiais elétricos"
85322510,"Condensadores fixos com dielétrico de papel ou de plásticos, próprios para montagem em superfície (SMD - Surface Mounted Device)",27001,"Máquinas, aparelhos e materiais elétricos"
85322590,Outros condensadores fixos com dielétrico de papel ou de plásticos,27001,"Máquinas, aparelhos e materiais elétricos"
85322910,Outros condensadores fixos elétricos para montagem em superfície,27001,"Máquinas, aparelhos e materiais elétricos"
85322990,Outros condensadores fixos elétricos,27001,"Máquinas, aparelhos e materiais elétricos"
85323010,"Condensadores variáveis ou ajustáveis, próprios para montagem em superfície (SMD - Surface Mounted Device), elétricos",27001,"Máquinas, aparelhos e materiais elétricos"
85323090,"Outros condensadores variáveis ou ajustáveis, elétricos",27001,"Máquinas, aparelhos e materiais elétricos"
85329000,"Partes de condensadores elétricos fixos, variáveis ou ajustáveis",27001,"Máquinas, aparelhos e materiais elétricos"
85331000,"Resistências elétricas fixas de carbono, aglomeradas ou de camada",27001,"Máquinas, aparelhos e materiais elétricos"
85332110,"Resistências elétricas fixas, para potência não superior a 20 W, de fio",27001,"Máquinas, aparelhos e materiais elétricos"
85332120,"Resistências elétricas fixas, para potência não superior a 20 W, para montagem em superfície",27001,"Máquinas, aparelhos e materiais elétricos"
85332190,"Outras resistências elétricas fixas, para potência não superior a 20 W",27001,"Máquinas, aparelhos e materiais elétricos"
85332900,Outras resistências elétricas fixas,27001,"Máquinas, aparelhos e materiais elétricos"
85333110,Potenciômetros para potência não superior a 20 W,27001,"Máquinas, aparelhos e materiais elétricos"
85333190,Outras resistências elétricas variáveis bobinadas para potência não superior a 20 W,27001,"Máquinas, aparelhos e materiais elétricos"
85333910,Outros potenciômetros,27001,"Máquinas, aparelhos e materiais elétricos"
85333990,Outras resistências elétricas variáveis bobinadas,27001,"Máquinas, aparelhos e materiais elétricos"
85334011,Termistores,27001,"Máquinas, aparelhos e materiais elétricos"
85334012,Varistores para uma tensão inferior ou igual a 1.000 V,27001,"Máquinas, aparelhos e materiais elétricos"
85334013,Outros varistores,27001,"Máquinas, aparelhos e materiais elétricos"
85334019,"Outras resistências elétricas variáveis, não lineares semicondutoras",27001,"Máquinas, aparelhos e materiais elétricos"
85334091,"Potenciômetro de carvão, do tipo dos utilizados para determinar o ângulo de abertura da borboleta, em sistemas de injeção de combustível controlados eletronicamente",27001,"Máquinas, aparelhos e materiais elétricos"
85334092,Outros potenciômetros de carvão,27001,"Máquinas, aparelhos e materiais elétricos"
85334099,Outras resistências elétricas variaveis,27001,"Máquinas, aparelhos e materiais elétricos"
85339000,Partes de resistências elétricas,27001,"Máquinas, aparelhos e materiais elétricos"
85340000,Circuito impresso,26001,Componentes eletrônicos
